,j_coef,tp,tv
388,2.26337608775543,Sporting Goods Shop,Neighborhood
389,3.6222133316482634,Castle,Neighborhood
390,2.6304941446792376,Light Rail,Neighborhood
391,2.46367417080482,Ramen /  Noodle House,Neighborhood
392,1.835895564385316,Mexican Restaurant,Neighborhood
393,1.9494551629555517,Movie Theater,Neighborhood
394,2.431889253461914,Theme Park,Neighborhood
395,1.6155236844086192,Farmers Market,Neighborhood
396,4.246355692329973,Pool,Neighborhood
397,1.1709325437821079,University,Neighborhood
398,1.6895736837846416,Cupcake Shop,Neighborhood
399,0.5128217047856394,General Entertainment,Pub
400,0.29662144631508786,Building,Pub
401,0.4182808394420947,Platform,Pub
402,0.3818280688423573,Bridge,Pub
403,0.2761881214803604,Road,Pub
404,0.21270925552486375,Residential Building (Apartment / Condo),Pub
405,0.2272293263832185,Mall,Pub
406,0.24002142815210736,Cafe,Pub
407,0.32391563390663597,Market,Pub
408,0.3049449062824313,Gay Bar,Pub
409,0.35200758063154863,Clothing Store,Pub
410,0.4680663002443596,Performing Arts Venue,Pub
411,0.3327143483997141,Flea Market,Pub
412,0.35379831087041136,Art Museum,Pub
413,0.27510374458495096,Bus Line,Pub
414,0.4399645522649584,Music Venue,Pub
415,0.3065933328673068,Bus Station,Pub
416,0.5915813755047982,Racetrack,Pub
417,0.3173422679694427,Art Gallery,Pub
418,0.3727926122889719,Train,Pub
419,0.7415649966066316,Athletic & Sport,Pub
420,0.28120665059913663,Electronics Store,Pub
421,0.29660179376734874,Fast Food Restaurant,Pub
422,0.3422295459478346,General Travel,Pub
423,0.245150265982446,Other Great Outdoors,Pub
424,0.2694743711963938,Italian Restaurant,Pub
425,0.15324843410788233,Airport Terminal,Pub
426,0.29742711371748165,Garden,Pub
427,0.9545780779586238,Tennis Court,Pub
428,0.267416084638462,Nightclub,Pub
429,0.5902085276603293,Science Museum,Pub
430,0.17432573013899,College Residence Hall,Pub
431,0.2622822133844375,Sandwich Place,Pub
432,0.3689914363879282,Sporting Goods Shop,Pub
433,0.598228361366153,Castle,Pub
434,0.4219581378141121,Light Rail,Pub
435,0.3020244583537611,Mexican Restaurant,Pub
436,0.31824572381098903,Movie Theater,Pub
437,0.38940064407465214,Theme Park,Pub
438,0.6759705048164532,Pool,Pub
439,0.27711530841117266,Cupcake Shop,Pub
440,26.13744534935536,General Entertainment,Stadium
441,15.07258864780746,Building,Stadium
442,20.469199845085864,Platform,Stadium
443,18.52592034380581,Bridge,Stadium
444,13.323403113189235,Road,Stadium
445,10.536650474259813,Residential Building (Apartment / Condo),Stadium
446,11.070226821826761,Mall,Stadium
447,11.71195718109141,Cafe,Stadium
448,15.494599073792038,Market,Stadium
449,14.75510477539108,Gay Bar,Stadium
450,17.324368254140765,Clothing Store,Stadium
451,24.095898442741607,Performing Arts Venue,Stadium
452,16.07211548841272,Flea Market,Stadium
453,17.348932041230935,Art Museum,Stadium
454,13.527088984777533,Bus Line,Stadium
455,21.185185088435176,Music Venue,Stadium
456,15.100189223931133,Bus Station,Stadium
457,33.57654350716925,Racetrack,Stadium
458,15.83191907921565,Art Gallery,Stadium
459,18.390908194841696,Train,Stadium
460,38.770916718000905,Athletic & Sport,Stadium
461,13.96151919486783,Electronics Store,Stadium
462,14.827710377208,Fast Food Restaurant,Stadium
463,16.71145648171306,General Travel,Stadium
464,12.101107876115993,Other Great Outdoors,Stadium
465,13.132550777826701,Italian Restaurant,Stadium
466,7.669614093077892,Airport Terminal,Stadium
467,15.167157052521649,Garden,Stadium
468,48.614000296363706,Tennis Court,Stadium
469,12.933674839765267,Nightclub,Stadium
470,29.639597949722138,Science Museum,Stadium
471,8.445158437105299,College Residence Hall,Stadium
472,12.811283875679331,Sandwich Place,Stadium
473,18.835623421154512,Sporting Goods Shop,Stadium
474,29.269528023018424,Castle,Stadium
475,21.28447374786024,Light Rail,Stadium
476,14.759496108296435,Mexican Restaurant,Stadium
477,15.929436200753305,Movie Theater,Stadium
478,19.654625766559363,Theme Park,Stadium
479,39.19015396027289,Pool,Stadium
480,13.617315486493936,Cupcake Shop,Stadium
481,2.4202176465913405,Coffee Shop,General Entertainment
482,2.7556913206599054,Building,General Entertainment
483,3.7678159190384215,Platform,General Entertainment
484,2.6044983867095017,Plaza,General Entertainment
485,1.9767163325451929,Gym,General Entertainment
486,3.3974311613694805,Bridge,General Entertainment
487,1.9879814348933256,Grocery Store,General Entertainment
488,2.457459544107289,Road,General Entertainment
489,1.9263132694953131,Residential Building (Apartment / Condo),General Entertainment
490,2.0353930276005268,Mall,General Entertainment
491,4.452584390697154,Monument / Landmark,General Entertainment
492,2.149566514259667,Cafe,General Entertainment
493,2.8681449964979917,Market,General Entertainment
494,2.7217885725129127,Gay Bar,General Entertainment
495,3.1829689117790623,Clothing Store,General Entertainment
496,4.5037842584763,Performing Arts Venue,General Entertainment
497,2.978357852287124,Flea Market,General Entertainment
498,2.4815321834543145,History Museum,General Entertainment
499,3.0209924750728376,Scenic Lookout,General Entertainment
500,3.2031692049661022,Art Museum,General Entertainment
501,2.3255571155743384,Bar,General Entertainment
502,3.0746158658536684,Department Store,General Entertainment
503,2.4806208513917167,Bus Line,General Entertainment
504,4.073986840734522,Music Venue,General Entertainment
505,2.779290398213893,Bus Station,General Entertainment
506,6.007875228924746,Racetrack,General Entertainment
507,2.883802577206439,Art Gallery,General Entertainment
508,3.3756297012636254,Train,General Entertainment
509,6.910798856198357,Athletic & Sport,General Entertainment
510,2.5482244391375333,Electronics Store,General Entertainment
511,2.6842171538592683,Fast Food Restaurant,General Entertainment
512,3.068158873489216,General Travel,General Entertainment
513,3.2770989737471434,Soccer Stadium,General Entertainment
514,2.2209676747456983,Other Great Outdoors,General Entertainment
515,3.0564760820900543,Theater,General Entertainment
516,2.4125090944609,Italian Restaurant,General Entertainment
517,1.4031436412864475,Airport Terminal,General Entertainment
518,1.7573716821837542,Church,General Entertainment
519,2.720133527438666,Garden,General Entertainment
520,8.891383447182381,Tennis Court,General Entertainment
521,2.379530708235162,Nightclub,General Entertainment
522,5.449343550572934,Science Museum,General Entertainment
523,1.5540866957019714,College Residence Hall,General Entertainment
524,2.3521642897043797,Sandwich Place,General Entertainment
525,3.385327914885824,Sporting Goods Shop,General Entertainment
526,5.4245211837097616,Castle,General Entertainment
527,3.900996836647901,Light Rail,General Entertainment
528,3.669712467572479,Ramen /  Noodle House,General Entertainment
529,2.7199481965778833,Mexican Restaurant,General Entertainment
530,2.9319953814008435,Movie Theater,General Entertainment
531,3.6117997033796723,Theme Park,General Entertainment
532,2.4467591766403483,Farmers Market,General Entertainment
533,6.471670836770258,Pool,General Entertainment
534,1.7432719757319315,University,General Entertainment
535,2.5008665734387083,Cupcake Shop,General Entertainment
536,0.5757447455528928,Building,Coffee Shop
537,0.8095007974116251,Platform,Coffee Shop
538,0.7166139661615385,Bridge,Coffee Shop
539,0.5197235265535721,Road,Coffee Shop
540,0.4078110686106161,Residential Building (Apartment / Condo),Coffee Shop
541,0.4420949343834128,Mall,Coffee Shop
542,0.4596753610800829,Cafe,Coffee Shop
543,0.6138514996370067,Market,Coffee Shop
544,0.5791596733868908,Gay Bar,Coffee Shop
545,0.6878214031591351,Clothing Store,Coffee Shop
546,0.9142523534734276,Performing Arts Venue,Coffee Shop
547,0.6393411070054977,Flea Market,Coffee Shop
548,0.6812622419005318,Art Museum,Coffee Shop
549,0.522610843876486,Bus Line,Coffee Shop
550,0.8069599705755208,Music Venue,Coffee Shop
551,0.5909621991364499,Bus Station,Coffee Shop
552,1.1727039397832908,Racetrack,Coffee Shop
553,0.6127638111686549,Art Gallery,Coffee Shop
554,0.7260092375996134,Train,Coffee Shop
555,1.4570091541807926,Athletic & Sport,Coffee Shop
556,0.5468455608864218,Electronics Store,Coffee Shop
557,0.5713346902407064,Fast Food Restaurant,Coffee Shop
558,0.6538644964686152,General Travel,Coffee Shop
559,0.4691179560466085,Other Great Outdoors,Coffee Shop
560,0.5176898488868148,Italian Restaurant,Coffee Shop
561,0.3049726797490595,Airport Terminal,Coffee Shop
562,0.5800191403648461,Garden,Coffee Shop
563,1.8604873362988898,Tennis Court,Coffee Shop
564,0.5110085723637755,Nightclub,Coffee Shop
565,1.144349014981217,Science Museum,Coffee Shop
566,0.3318395205319767,College Residence Hall,Coffee Shop
567,0.504255139288337,Sandwich Place,Coffee Shop
568,0.7232616684607134,Sporting Goods Shop,Coffee Shop
569,1.1548704871257904,Castle,Coffee Shop
570,0.8213753687322222,Light Rail,Coffee Shop
571,0.5845043429182645,Mexican Restaurant,Coffee Shop
572,0.6192904425871851,Movie Theater,Coffee Shop
573,0.7803768070357316,Theme Park,Coffee Shop
574,1.3579923138184935,Pool,Coffee Shop
575,0.5421243049558965,Cupcake Shop,Coffee Shop
576,1.4411888834668891,Platform,Building
577,0.9912837943903396,Plaza,Building
578,0.7566401282082937,Gym,Building
579,1.2903235881280235,Bridge,Building
580,0.7664775232265544,Grocery Store,Building
581,0.9483632974608176,Road,Building
582,0.7415915082075956,Residential Building (Apartment / Condo),Building
583,0.7763977534108562,Mall,Building
584,1.6997080123740158,Monument / Landmark,Building
585,0.8205042053089279,Cafe,Building
586,1.0952006070427576,Market,Building
587,1.0367615405540316,Gay Bar,Building
588,1.2149402567651475,Clothing Store,Building
589,1.7108774526359352,Performing Arts Venue,Building
590,1.1245789711533367,Flea Market,Building
591,0.9472222022615209,History Museum,Building
592,1.1668312205185831,Scenic Lookout,Building
593,1.2218822962298914,Art Museum,Building
594,0.8874375910810954,Bar,Building
595,1.1676853026698295,Department Store,Building
596,0.9439450391928074,Bus Line,Building
597,1.4896751582948962,Music Venue,Building
598,1.0623774415058929,Bus Station,Building
599,2.291613131547205,Racetrack,Building
600,1.1023081039280953,Art Gallery,Building
601,1.2915613423335062,Train,Building
602,2.622959485613607,Athletic & Sport,Building
603,0.9688078364434576,Electronics Store,Building
604,1.0247214352215734,Fast Food Restaurant,Building
605,1.1658576431950154,General Travel,Building
606,1.2181875548460162,Soccer Stadium,Building
607,0.8582060661691476,Other Great Outdoors,Building
608,1.1639508247694017,Theater,Building
609,0.9187707570408484,Italian Restaurant,Building
610,0.5393689459602721,Airport Terminal,Building
611,0.6702721649226739,Church,Building
612,1.0384390841603683,Garden,Building
613,3.5670510017641286,Tennis Court,Building
614,0.9087910813165436,Nightclub,Building
615,2.0809319748333297,Science Museum,Building
616,0.5977666208573683,College Residence Hall,Building
617,0.8997506347096662,Sandwich Place,Building
618,1.3051746015321493,Sporting Goods Shop,Building
619,2.0692456372338053,Castle,Building
620,1.4848829015101936,Light Rail,Building
621,1.3958079800183656,Ramen /  Noodle House,Building
622,1.0329278935728907,Mexican Restaurant,Building
623,1.1069660488703963,Movie Theater,Building
624,1.367988962544069,Theme Park,Building
625,0.9083104249064476,Farmers Market,Building
626,2.4925098424952203,Pool,Building
627,0.6650894854246948,University,Building
628,0.9546016091186053,Cupcake Shop,Building
629,2.363058527806745,Plaza,Platform
630,1.8185662784359509,Gym,Platform
631,3.1109291118804863,Bridge,Platform
632,1.82156797217621,Grocery Store,Platform
633,2.2385967560592417,Road,Platform
634,1.7595744305206338,Residential Building (Apartment / Condo),Platform
635,1.8727607430802964,Mall,Platform
636,4.0161549409858335,Monument / Landmark,Platform
637,1.9746276654478616,Cafe,Platform
638,2.605995871744927,Market,Platform
639,2.4796485751763337,Gay Bar,Platform
640,2.9228656908449238,Clothing Store,Platform
641,3.967421746762907,Performing Arts Venue,Platform
642,2.6987403286345995,Flea Market,Platform
643,2.2599498060693723,History Museum,Platform
644,2.7678338658896275,Scenic Lookout,Platform
645,2.92255230974471,Art Museum,Platform
646,2.1265929130953083,Bar,Platform
647,2.813442555004308,Department Store,Platform
648,2.2837798778820804,Bus Line,Platform
649,3.4881464195988805,Music Venue,Platform
650,2.5612132434911157,Bus Station,Platform
651,5.0495474075724935,Racetrack,Platform
652,2.624269399942802,Art Gallery,Platform
653,3.196203801246196,Train,Platform
654,6.205703277295207,Athletic & Sport,Platform
655,2.3319978361393856,Electronics Store,Platform
656,2.451175904844649,Fast Food Restaurant,Platform
657,2.851748345811232,General Travel,Platform
658,2.778455999060649,Soccer Stadium,Platform
659,2.0380667349474084,Other Great Outdoors,Platform
660,2.786707501133955,Theater,Platform
661,2.211474478570587,Italian Restaurant,Platform
662,1.2833823344822042,Airport Terminal,Platform
663,1.6084511221212894,Church,Platform
664,2.488029878138268,Garden,Platform
665,8.135018796303255,Tennis Court,Platform
666,2.175519194633309,Nightclub,Platform
667,4.987764502889816,Science Museum,Platform
668,1.42915758987625,College Residence Hall,Platform
669,2.16480430995071,Sandwich Place,Platform
670,3.0826176496730695,Sporting Goods Shop,Platform
671,4.933920588939249,Castle,Platform
672,3.7194567771299534,Light Rail,Platform
673,3.3791709421817293,Ramen /  Noodle House,Platform
674,2.4818653637451016,Mexican Restaurant,Platform
675,2.6344155145633454,Movie Theater,Platform
676,3.28954152409432,Theme Park,Platform
677,2.1956306354927757,Farmers Market,Platform
678,5.753654692086459,Pool,Platform
679,1.5921414700145815,University,Platform
680,2.3052853186307005,Cupcake Shop,Platform
681,5.0301758269565235,Bridge,Plaza
682,3.647533590637855,Road,Plaza
683,2.8691961197844016,Residential Building (Apartment / Condo),Plaza
684,3.0429564522635038,Mall,Plaza
685,3.2005811225037304,Cafe,Plaza
686,4.241168048874705,Market,Plaza
687,4.049022977369023,Gay Bar,Plaza
688,4.749471866511857,Clothing Store,Plaza
689,6.433406728102001,Performing Arts Venue,Plaza
690,4.411015290128347,Flea Market,Plaza
691,4.769844337867049,Art Museum,Plaza
692,3.6879614519287998,Bus Line,Plaza
693,5.704615827191278,Music Venue,Plaza
694,4.142097132451373,Bus Station,Plaza
695,8.235126110967931,Racetrack,Plaza
696,4.267861567455757,Art Gallery,Plaza
697,5.041099570045588,Train,Plaza
698,10.193789875798648,Athletic & Sport,Plaza
699,3.807666258532437,Electronics Store,Plaza
700,3.9758011706159113,Fast Food Restaurant,Plaza
701,4.571500348426677,General Travel,Plaza
702,3.308747153759767,Other Great Outdoors,Plaza
703,3.591290813949889,Italian Restaurant,Plaza
704,2.0980522919583504,Airport Terminal,Plaza
705,4.026523786580197,Garden,Plaza
706,13.28825716958165,Tennis Court,Plaza
707,3.5490729591592687,Nightclub,Plaza
708,8.077489215756572,Science Museum,Plaza
709,2.3112271539800564,College Residence Hall,Plaza
710,3.507542275227816,Sandwich Place,Plaza
711,5.015175893006456,Sporting Goods Shop,Plaza
712,8.10105038119887,Castle,Plaza
713,5.808367327854816,Light Rail,Plaza
714,4.039558241882031,Mexican Restaurant,Plaza
715,4.290431836516603,Movie Theater,Plaza
716,5.3779699118985,Theme Park,Plaza
717,9.375742947252313,Pool,Plaza
718,3.7300890335571246,Cupcake Shop,Plaza
719,2.424176203005939,Bridge,Gym
720,1.7712216409360677,Road,Gym
721,1.3849034929046211,Residential Building (Apartment / Condo),Gym
722,1.4684822701025706,Mall,Gym
723,1.5481697424350231,Cafe,Gym
724,2.0609146196456565,Market,Gym
725,1.9600724596577364,Gay Bar,Gym
726,2.293990335045706,Clothing Store,Gym
727,3.0889159698870285,Performing Arts Venue,Gym
728,2.126562667438345,Flea Market,Gym
729,2.2975689966281143,Art Museum,Gym
730,1.7862047592537955,Bus Line,Gym
731,2.7546821894661053,Music Venue,Gym
732,2.001486450374659,Bus Station,Gym
733,3.9924578488367097,Racetrack,Gym
734,2.0604521052405578,Art Gallery,Gym
735,2.439404582118587,Train,Gym
736,4.874733785750232,Athletic & Sport,Gym
737,1.829142022275664,Electronics Store,Gym
738,1.916268510210764,Fast Food Restaurant,Gym
739,2.2063007853128336,General Travel,Gym
740,1.5928127896352509,Other Great Outdoors,Gym
741,1.73483913980744,Italian Restaurant,Gym
742,1.0115153936912091,Airport Terminal,Gym
743,1.9424333141635008,Garden,Gym
